Chuan;Efeng;Ehan;Hanchu                                                | rc=1 | T1=None                                   | Guizhijiahoupoxingzitangzheng(3/3,j=0.50,p3)R Guizhitangzheng(3/4,j=0.43,p3) Gegenhuangqinhuangliantangzheng(2/3,j=0.29,p2) Fangjihuangqitangzheng(2/3,j=0.29,p3)
Efeng;Ehan;Hanloubuzhi;Sizhiweiji;Xiaobiannan                          | rc=1 | T1=None                                   | Guizhijiafuzitangzheng(3/3,j=0.43,p2)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.13,p2) Houpomahuangtangzheng(1/2,j=0.13,p3) Mahuangfuzigancaotangzheng(1/2,j=0.13,p3)
Efeng;Fare;Hanchu;Xiongman                                             | rc=2 | T1=None                                   | Guizhitangzheng(3/4,j=0.50,p3) Guizhiqushaoyaotangzheng(2/2,j=0.40,p3)R Fangjihuangqitangzheng(2/3,j=0.33,p3) Gualouguizhitangzheng(2/3,j=0.33,p3)
Ehan;Xiongman                                                          | rc=1 | T1=None                                   | Guizhiqushaoyaojiafuzitangzheng(2/2,j=0.67,p2)R Guizhiqushaoyaotangzheng(1/2,j=0.25,p3) Houpomahuangtangzheng(1/2,j=0.25,p3) Mahuangjiazhutangzheng(1/2,j=0.25,p3)
Ehan;Shentengfan                                                       | rc=2 | T1=None                                   | Guizhixinjiatangzheng(2/2,j=0.50,p3)R Mahuangjiazhutangzheng(2/2,j=0.50,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.20,p2) Guizhifuzitangzheng(1/2,j=0.20,p3)
Ehan;Qicongshaofushangchongxin                                         | rc=1 | T1=None                                   | Guizhijiaguitangzheng(1/1,j=0.25,p2)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.20,p2) Guizhixinjiatangzheng(1/2,j=0.20,p3) Houpomahuangtangzheng(1/2,j=0.20,p3)
Ehan;Huanghan;Liangjingzileng;Muchangdaohanchu;Shiyihanchu             | rc=1 | T1=None                                   | Guizhijiahuangqitangzheng(2/2,j=0.29,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.13,p2) Houpomahuangtangzheng(1/2,j=0.13,p3) Mahuangjiazhutangzheng(1/2,j=0.13,p3)
Ehan;Xinxiajidong;Yudean                                               | rc=1 | T1=None                                   | Guizhigancaotangzheng(2/2,j=0.50,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.20,p2) Houpomahuangtangzheng(1/2,j=0.20,p3) Mahuangjiazhutangzheng(1/2,j=0.20,p3)
Ehan;Fanzao                                                            | rc=0 | T1=None                                   | Xiaoqinglongjiashigaotangzheng(2/4,j=0.40,p3) Guizhigancaolonggumulitangzheng(1/1,j=0.33,p3) Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.25,p2) Houpomahuangtangzheng(1/2,j=0.25,p3)
Ehan;Jingkuang;Shanghanmaifu;Woqibuan                                  | rc=1 | T1=None                                   | Guizhiqushaoyaojiashuqimulilonggujiunitangzheng(2/2,j=0.40,p2)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Ehan;Fare;Fuman;Xialibuzhi;Xinxiapiying                                | rc=2 | T1=None                                   | Chishizhiyuyuliangtangzheng(2/2,j=0.25,p2)R Guizhirenshentangzheng(2/2,j=0.25,p2)R Houpoqiwutangzheng(2/3,j=0.22,p2) Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.22,p3)
Ehan;Fare;Toutong;Wuhan;Xiaobianbuli;Xinxiaman                         | rc=1 | T1=None                                   | Guizhiquguijiafulingbaizhutangzheng(2/2,j=0.29,p3)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.25,p3) Guizhiermahuangyitangzheng(2/4,j=0.22,p3) Guizhimahuanggebantangzheng(2/4,j=0.22,p3)
Ehan;Fare;Shentong;Wuhan                                               | rc=1 | T1=None                                   | Mahuangtangzheng(2/3,j=0.25,p2)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.25,p3) Daqinglongtangzheng(2/4,j=0.22,p2) Guizhiermahuangyitangzheng(2/4,j=0.22,p3)
Ehan;Fare;Shentengfan;Shenzhong;Wuhan                                  | rc=1 | T1=None                                   | Mahuangjiazhutangzheng(2/2,j=0.25,p3)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.22,p3) Guizhiermahuangyitangzheng(2/4,j=0.20,p3) Guizhimahuanggebantangzheng(2/4,j=0.20,p3)
Chuan;Fare;Hanchu;Kouke                                                | rc=0 | T1=None                                   | Maxingshigantangzheng(3/3,j=0.43,p3) Gegenhuangqinhuangliantangzheng(2/3,j=0.25,p2) Zhulingtangzheng(2/3,j=0.25,p2) Guizhijiahoupoxingzitangzheng(2/3,j=0.25,p3)
Ehan;Fare;Ribusuoju;Wuhan;Yishenjinteng                                | rc=1 | T1=None                                   | Maxingyigantangzheng(3/3,j=0.50,p3)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.29,p3) Guizhiermahuangyitangzheng(2/4,j=0.25,p3) Guizhimahuanggebantangzheng(2/4,j=0.25,p3)
Ehan;Fare;Kouke;Shenhuang                                              | rc=2 | T1=None                                   | Mahuanglianqiaochixiaodoutangzheng(3/3,j=0.50,p3)R Guizhieryuebiyitangzheng(3/5,j=0.38,p3) Chaihubaihutangzheng(3/6,j=0.33,p2) Zhizibaipitangzheng(2/2,j=0.33,p2)R
Ehan;Fanzao;Fare;Shentong;Wuhan                                        | rc=2 | T1=None                                   | Daqinglongtangzheng(3/4,j=0.38,p2)R Mahuangtangzheng(2/3,j=0.25,p2)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.25,p3) Guizhiermahuangyitangzheng(2/4,j=0.22,p3)
Chuan;Ehan;Fare;Ganou;Kesou;Tanduoqingxi;Wuhan                         | rc=2 | T1=None                                   | Xiaoqinglongtangzheng(3/3,j=0.33,p3)R Xiaoqinglongjiashigaotangzheng(3/4,j=0.30,p3) Houpomahuangtangzheng(2/2,j=0.22,p3)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.20,p3)
Chuan;Ehan;Fanzao;Kesou                                                | rc=2 | T1=None                                   | Xiaoqinglongjiashigaotangzheng(4/4,j=0.80,p3)R Houpomahuangtangzheng(2/2,j=0.40,p3)R Guizhigancaolonggumulitangzheng(1/1,j=0.20,p3) Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2)
Buke;Ehan;Fengshuiefeng;Yishenxizhong                                  | rc=1 | T1=None                                   | Yuebitangzheng(3/3,j=0.60,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Ehan;Lishui                                                            | rc=1 | T1=None                                   | Gancaomahuangtangzheng(1/1,j=0.25,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.20,p2) Houpomahuangtangzheng(1/2,j=0.20,p3) Mahuangjiazhutangzheng(1/2,j=0.20,p3)
Ehan;Shuizhiweibing                                                    | rc=1 | T1=None                                   | Xingzitangzheng(2/2,j=0.67,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.25,p2) Houpomahuangtangzheng(1/2,j=0.25,p3) Mahuangjiazhutangzheng(1/2,j=0.25,p3)
Efeng;Ehan;Kouke;Wuhan;Xiangqiang                                      | rc=1 | T1=None                                   | Gegentangzheng(3/3,j=0.38,p3)R Gegenjiabanxiatangzheng(2/3,j=0.22,p2) Wulingsanzheng(2/4,j=0.20,p3) Guizhieryuebiyitangzheng(2/5,j=0.18,p3)
Ehan;Kouke;Outu;Wuhan;Xiangqiang                                       | rc=1 | T1=None                                   | Gegenjiabanxiatangzheng(3/3,j=0.38,p2)R Gegentangzheng(2/3,j=0.22,p3) Wulingsanzheng(2/4,j=0.20,p3) Guizhieryuebiyitangzheng(2/5,j=0.18,p3)
Chuan;Ehan;Hanchu;Kouke;Shenre;Xiali                                   | rc=1 | T1=None                                   | Gegenhuangqinhuangliantangzheng(3/3,j=0.33,p2)R Fuzixiexintangzheng(2/3,j=0.20,p2) Guizhijiahoupoxingzitangzheng(2/3,j=0.20,p3) Maxingshigantangzheng(2/3,j=0.20,p3)
Dabianying;Ehan;Fuman;Shentengfan;Xiaobianzili                         | rc=2 | T1=None                                   | Baizhufuzitangzheng(3/3,j=0.38,p3)R Mahuangjiazhutangzheng(2/2,j=0.25,p3)R Mijiandaofangzheng(2/3,j=0.22,p3) Zhudanzhifangzheng(2/3,j=0.22,p3)
Chetongbudequshen;Danyumei;Duanqi;Efeng;Ehan;Gujietengfan;Hanchu;Xiaobianbuli | rc=2 | T1=None                                   | Gancaofuzitangzheng(4/4,j=0.40,p3)R Mahuangfuzigancaotangzheng(2/2,j=0.20,p3)R Fangjihuangqitangzheng(2/3,j=0.18,p3) Gualouguizhitangzheng(2/3,j=0.18,p3)
Ehan;Qishangchongxiong;Qizetouxuan;Xinxianiman                         | rc=1 | T1=None                                   | Fulingguizhibaizhugancaotangzheng(3/3,j=0.50,p3)R Lingguizhugantangzheng(3/3,j=0.50,p3) Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.14,p2) Houpomahuangtangzheng(1/2,j=0.14,p3)
Ehan;Nanyizhuance;Shentengfan                                          | rc=2 | T1=None                                   | Guizhifuzitangzheng(2/2,j=0.40,p3)R Mahuangjiazhutangzheng(2/2,j=0.40,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Guizhixinjiatangzheng(1/2,j=0.17,p3)
Anzhishiying;Ehan;Xinxiatong                                           | rc=0 | T1=None                                   | Daxianxiongtangzheng(2/2,j=0.40,p1) Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Ehan;Jiexiong;Xiangqiang                                               | rc=1 | T1=None                                   | Daxianxiongwanzheng(2/2,j=0.40,p1)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Antong;Ehan;Xinxiapi                                                   | rc=0 | T1=None                                   | Xiaoxianxiongtangzheng(2/2,j=0.40,p2) Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Ehan;Fare;Hanchu;Hanzhanyi;Huanghan;Kouke;Sezhenghuangrubaizhi;Shentizhong | rc=1 | T1=None                                   | Huangqishaoyaoguizhikujiutangzheng(4/4,j=0.40,p3)R Guizhieryuebiyitangzheng(3/5,j=0.25,p3) Chaihubaihutangzheng(3/6,j=0.23,p2) Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.18,p3)
Efeng;Ehan;Fare;Hanchu;Shentiqiangjiji                                 | rc=2 | T1=None                                   | Gualouguizhitangzheng(3/3,j=0.43,p3)R Guizhitangzheng(3/4,j=0.38,p3) Fangjihuangqitangzheng(2/3,j=0.25,p3) Guizhijiagegentangzheng(2/3,j=0.25,p3)
Ehan;Hanshijiexiong;Wurezheng                                          | rc=1 | T1=None                                   | Sanwubaisanzheng(2/2,j=0.40,p2)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Houpomahuangtangzheng(1/2,j=0.17,p3) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Chanhouzhongfeng;Chuan;Ehan;Fare;Mianchi;Toutong                       | rc=1 | T1=None                                   | Zhuyetangzheng(4/4,j=0.57,p3)R Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.25,p3) Guizhiermahuangyitangzheng(2/4,j=0.22,p3) Guizhimahuanggebantangzheng(2/4,j=0.22,p3)
Ehan;Fare;Wuhan                                                        | rc=0 | T1=None                                   | Mahuanglianqiaochixiaodoutangzheng(2/3,j=0.33,p3) Guizhiermahuangyitangzheng(2/4,j=0.29,p3) Guizhimahuanggebantangzheng(2/4,j=0.29,p3) Guizhieryuebiyitangzheng(2/5,j=0.25,p3)
Budewo;Chuan;Ehan;Kesou                                                | rc=1 | T1=None                                   | Xiaoqinglongjiashigaotangzheng(3/4,j=0.50,p3) Houpomahuangtangzheng(2/2,j=0.40,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.17,p2) Mahuangjiazhutangzheng(1/2,j=0.17,p3)
Fuman;Xinxiajidong                                                     | rc=1 | T1=None                                   | Banxiamahuangwanzheng(1/1,j=0.25,p5)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Bunengyinshi;Danyumei;Fuman;Jifujiacuo;Liangmuanhei;Wulaoxuji          | rc=1 | T1=None                                   | Dahuangzhechongwanzheng(5/5,j=0.63,p2)R Guizhijiashaoyaotangzheng(1/2,j=0.11,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.11,p3) Jijiaolihuangwanzheng(1/2,j=0.11,p3)
Citong;Futong;Kouke;Shaofujijie                                        | rc=0 | T1=None                                   | Xiayuxuetangzheng(2/3,j=0.29,p2147483647) Houposanwutangzheng(1/2,j=0.14,p2) Zhizidahuangtangzheng(1/3,j=0.13,p2) Zhulingtangzheng(1/3,j=0.13,p2)
Budewo;Buke;Chanhoufutong;Fanman;Fuman;Xiali                           | rc=2 | T1=None                                   | Zhishishaoyaosanzheng(3/3,j=0.38,p3)R Lizhongtangzheng(3/3,j=0.38,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.11,p3) Helilesanzheng(1/2,j=0.11,p3)
Kouke;Nvxue;Tuxue;Xinqibuzu                                            | rc=1 | T1=None                                   | Xiexintangzheng(3/3,j=0.60,p1)R Zhulingtangzheng(1/3,j=0.14,p2) Baihutangzheng(1/4,j=0.13,p2) Wulingsanzheng(1/4,j=0.13,p3)
Anzhiruruzhongzhuang;Changyong;Fupiji;Jifujiacuo;Kouke;Shenwure;Wujiju | rc=1 | T1=None                                   | Yiyifuzibaijiangsanzheng(3/3,j=0.33,p2)R Dahuangmudantangzheng(1/2,j=0.10,p2) Zhulingtangzheng(1/3,j=0.09,p2) Baihutangzheng(1/4,j=0.08,p2)
Fuman;Qizetouxuan;Renshenyoushuiqi;Sasaehan;Shenzhong;Xiaobianbuli     | rc=4 | T1=None                                   | Kuizifulingsanzheng(3/3,j=0.38,p3)R Wulingsanzheng(2/4,j=0.20,p3) Dahuangxiaoshitangzheng(2/5,j=0.18,p2) Fulingrongyantangzheng(1/1,j=0.13,p3)R
Fanbuke;Fuman;Oujiabenke;Xinxiayouzhiyin                               | rc=1 | T1=None                                   | Xiaobanxiatangzheng(2/2,j=0.33,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Fuman;Gejianyoushui;Outu;Xinxiapi                                      | rc=1 | T1=None                                   | Xiaobanxiajiafulingtangzheng(3/3,j=0.50,p3)R Fulingzexietangzheng(1/2,j=0.14,p3) Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3)
Chaoshimutu;Fuman                                                      | rc=1 | T1=None                                   | Dabanxiatangzheng(1/1,j=0.33,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.25,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.25,p3) Jijiaolihuangwanzheng(1/2,j=0.25,p3)
Fuman;Yanzhongruyouzhiluan                                             | rc=1 | T1=None                                   | Banxiahoupotangzheng(1/1,j=0.25,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Fuman;Ganou;Tuxianmo                                                   | rc=1 | T1=None                                   | Banxiaganjiangsanzheng(2/2,j=0.40,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3) Jijiaolihuangwanzheng(1/2,j=0.17,p3)
Fuman;Renshenoutubuzhi                                                 | rc=1 | T1=None                                   | Ganjiangrenshenbanxiawanzheng(1/1,j=0.25,p5)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Fuman;Xiongzhongkui                                                    | rc=1 | T1=None                                   | Shengjiangbanxiatangzheng(1/1,j=0.25,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Chuan;Duanqi;Fuman;Xiongbi                                             | rc=1 | T1=None                                   | Gualouxiebaibaijiutangzheng(3/3,j=0.50,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Budewo;Fuman;Xintongchebei;Xiongbi                                     | rc=1 | T1=None                                   | Gualouxiebaibanxiatangzheng(3/3,j=0.50,p3)R Wutouchishizhiwanzheng(1/2,j=0.14,p1) Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3)
Fuman;Xiexianiqiangxin;Xinzhongpi;Xiongbi;Xiongman                     | rc=1 | T1=None                                   | Zhishixiebaiguizhitangzheng(4/4,j=0.57,p3)R Renshentangzheng(3/4,j=0.38,p3) Guizhijiashaoyaotangzheng(1/2,j=0.13,p3) Guizhishengjiangzhishitangzheng(1/2,j=0.13,p3)
Bianruxuanpan;Darupan;Fuman;Xinxiajian                                 | rc=1 | T1=None                                   | Zhishutangzheng(3/3,j=0.50,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Kouku;Wanglaihanre;Xiaobianchi;Xiongxiekuman                           | rc=2 | T1=None                                   | Baihedihuangtangzheng(2/2,j=0.33,p5)R Baihehuashisanzheng(2/3,j=0.29,p5) Baihejizitangzheng(2/3,j=0.29,p5) Baihezhimutangzheng(2/3,j=0.29,p5)
Kouku;Wanglaihanre;Xiaobianchi;Xinfan;Xiongxiekuman                    | rc=3 | T1=None                                   | Baihezhimutangzheng(3/3,j=0.43,p5)R Xiaochaihutangzheng(4/9,j=0.33,p3)R Baihedihuangtangzheng(2/2,j=0.29,p5)R Baihehuashisanzheng(2/3,j=0.25,p5)
Kouku;Wanglaihanre;Xiaobianbuli;Xiaobianchi;Xiongxiekuman              | rc=3 | T1=None                                   | Huashidaizhetangzheng(3/3,j=0.43,p5)R Baihedihuangtangzheng(2/2,j=0.29,p5)R Baihehuashisanzheng(2/3,j=0.25,p5) Baihejizitangzheng(2/3,j=0.25,p5)
Kouku;Wanglaihanre;Xiaobianchi;Xiongxiekuman;Xiongzhongfan             | rc=4 | T1=None                                   | Baihejizitangzheng(3/3,j=0.43,p5)R Baihedihuangtangzheng(2/2,j=0.29,p5)R Baihehuashisanzheng(2/3,j=0.25,p5) Baihezhimutangzheng(2/3,j=0.25,p5)R
Kouke;Wanglaihanre;Xiongxiekuman                                       | rc=2 | T1=None                                   | Chaihubaihutangzheng(3/6,j=0.38,p2) Sinisanzheng(2/5,j=0.25,p3) Baihexifangzheng(1/1,j=0.20,p5)R Chaihuguizhiganjiangtangzheng(1/3,j=0.14,p3)
Fare;Kouku;Wanglaihanre;Xiaobianchi;Xiongxiekuman                      | rc=3 | T1=None                                   | Baihehuashisanzheng(3/3,j=0.43,p5)R Chaihubaihutangzheng(3/6,j=0.30,p2) Baihedihuangtangzheng(2/2,j=0.29,p5)R Baihejizitangzheng(2/3,j=0.25,p5)
Fuman;Fuzhongjiaotong;Renshen                                          | rc=2 | T1=None                                   | Dangguishaoyaosanzheng(2/2,j=0.40,p3)R Baizhusanzheng(1/2,j=0.17,p3) Dangguisanzheng(1/2,j=0.17,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Fuman;Renshen;Xiaobianhuang                                            | rc=1 | T1=None                                   | Dangguisanzheng(2/2,j=0.40,p3)R Baizhusanzheng(1/2,j=0.17,p3) Dangguishaoyaosanzheng(1/2,j=0.17,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Fuman;Xiaobiannan;Yinshirugu                                           | rc=1 | T1=None                                   | Dangguibeimukushenwanzheng(2/2,j=0.40,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3) Jijiaolihuangwanzheng(1/2,j=0.17,p3)
Fuman;Xinxiapiying;Yiqi                                                | rc=1 | T1=None                                   | Xuanfudaizhetangzheng(2/2,j=0.40,p3)R Chishizhiyuyuliangtangzheng(1/2,j=0.17,p2) Guizhirenshentangzheng(1/2,j=0.17,p2) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Ehan;Jiaoluanji                                                        | rc=1 | T1=None                                   | Shaoyaogancaofuzitangzheng(2/3,j=0.40,p3) Shaoyaogancaotangzheng(1/1,j=0.25,p3)R Guizhiqushaoyaojiafuzitangzheng(1/2,j=0.20,p2) Houpomahuangtangzheng(1/2,j=0.20,p3)
Ehan;Hanchu;Jiaoluanji                                                 | rc=2 | T1=None                                   | Shaoyaogancaofuzitangzheng(3/3,j=0.60,p3)R Guizhieryuebiyitangzheng(2/5,j=0.25,p3) Shaoyaogancaotangzheng(1/1,j=0.20,p3)R Tongmaisinijiazhudanzhitangzheng(1/2,j=0.17,p1)
Fuman;Tuxuebuzhi                                                       | rc=1 | T1=None                                   | Baiyetangzheng(1/2,j=0.20,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Bianxue;Fuman;Mianseweihuang;Xianbianhoubianxue;Xiaxue                 | rc=1 | T1=None                                   | Huangtutangzheng(2/2,j=0.29,p3)R Chixiaodoudangguisanzheng(1/2,j=0.13,p3) Guizhijiashaoyaotangzheng(1/2,j=0.13,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.13,p3)
Bianxue;Fuman;Xianxuehoubian;Xiaxue                                    | rc=1 | T1=None                                   | Chixiaodoudangguisanzheng(2/2,j=0.33,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Huangtutangzheng(1/2,j=0.14,p3)
Budemian;Danyumei;Xufan                                                | rc=1 | T1=None                                   | Suanzaorentangzheng(2/2,j=0.40,p3)R Ganjiangfuzitangzheng(1/2,j=0.17,p1) Mahuangfuzigancaotangzheng(1/2,j=0.17,p3) Sinitangzheng(1/3,j=0.14,p1)
Danyumei;Shaofujuji;Xiaobianbuli;Yaotong                               | rc=1 | T1=None                                   | Shenqiwanzheng(3/3,j=0.50,p3)R Mahuangfuzigancaotangzheng(1/2,j=0.14,p3) Sinitangzheng(1/3,j=0.13,p1) Taohuatangzheng(1/3,j=0.13,p1)
Fuman;Xinji                                                            | rc=2 | T1=None                                   | Zhigancaotangzheng(2/2,j=0.50,p2)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Fuman;Furenzangzao;Shuqianshen;Xiangrushenlingsuozuo;Xibeishangyuku    | rc=1 | T1=None                                   | Ganmaidazaotangzheng(4/4,j=0.57,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.13,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.13,p3) Jijiaolihuangwanzheng(1/2,j=0.13,p3)
Chunkouganzao;Fuman;Mujifare;Shaofuliji;Shouzhangfanre;Shouzuleng;Xiaoke | rc=2 | T1=None                                   | Wenjingtangzheng(3/3,j=0.33,p3)R Dangguisinitangzheng(1/2,j=0.10,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.10,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.10,p3)
Daixia;Fuman;Jingshuibuli;Shaofumantong                                | rc=1 | T1=None                                   | Tuguagensanzheng(3/3,j=0.50,p5)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Fuman;Jingshuibuli;Xiabaiwu                                            | rc=1 | T1=None                                   | Fanshiwanzheng(2/2,j=0.50,p5)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Citong;Fuman;Futong                                                    | rc=2 | T1=None                                   | Honglanhuajiuzheng(2/2,j=0.50,p5)R Neibudangguijianzhongtangzheng(2/3,j=0.40,p3) Painongsanzheng(1/1,j=0.25,p3)R Guizhijiadahuangtangzheng(1/2,j=0.20,p3)
Banchanhouxiaxuebuduan;Fuman;Louxia;Renshenxiaxue                      | rc=1 | T1=None                                   | Jiaoaitangzheng(2/2,j=0.33,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.14,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.14,p3) Jijiaolihuangwanzheng(1/2,j=0.14,p3)
Fuman;Fuzhongjiaotong;Renshen                                          | rc=2 | T1=None                                   | Dangguishaoyaosanzheng(2/2,j=0.40,p3)R Baizhusanzheng(1/2,j=0.17,p3) Dangguisanzheng(1/2,j=0.17,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Dabiantang;Fuman;Renshen                                               | rc=1 | T1=None                                   | Baizhusanzheng(2/2,j=0.40,p3)R Dangguisanzheng(1/2,j=0.17,p3) Dangguishaoyaosanzheng(1/2,j=0.17,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
Fanluan;Fuman;Ouni                                                     | rc=1 | T1=None                                   | Zhupidawanzheng(2/2,j=0.40,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.17,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.17,p3) Jijiaolihuangwanzheng(1/2,j=0.17,p3)
Kouke;Sizhikufanre;Toutong                                             | rc=1 | T1=None                                   | Sanwuhuangqintangzheng(2/2,j=0.50,p3)R Zhulingtangzheng(1/3,j=0.17,p2) Baihutangzheng(1/4,j=0.14,p2) Wulingsanzheng(1/4,j=0.14,p3)
Fuman;Jinchuang                                                        | rc=1 | T1=None                                   | Wangbuliuxingsanzheng(1/1,j=0.25,p3)R Guizhijiashaoyaotangzheng(1/2,j=0.20,p3) Houposhengjiangbanxiagancaorenshentangzheng(1/2,j=0.20,p3) Jijiaolihuangwanzheng(1/2,j=0.20,p3)
Fuman;Futong;Jinchuang                                                 | rc=2 | T1=None                                   | Painongsanzheng(1/1,j=0.20,p3)R Wangbuliuxingsanzheng(1/1,j=0.20,p3)R Guizhijiadahuangtangzheng(1/2,j=0.17,p3) Guizhijiashaoyaotangzheng(1/2,j=0.17,p3)
